,Susceptible,Exposed,Carrier,Infected,Hospitalised,ICU,Recovered,Dead
64,57497.6852265169,140.423053271788,66.10495721286966,307.06290963336903,16.98022892883643,8.771134519800803,1957.2271048094804,6.1138207883516404
65,57485.8616384579,129.71143781619048,78.33624162117503,286.71410760351745,16.412083600672542,8.615091390107803,1988.3685197642228,6.3493154276119
66,57464.76929375877,137.2838898810195,66.79095966484344,291.98852726202983,15.90163827195716,8.600546012842536,2008.5124588131428,6.521122016791962
67,57459.51061313765,124.06821274366551,78.64079808910628,280.10164984313593,16.311835993820914,8.704331991750136,2026.3090318879913,6.721961994275669
68,57447.276082380515,125.91163667426909,74.65212391945961,277.8415431478163,15.64802758166718,8.713348855273756,2043.4649189595857,6.860754162813145
69,57432.620395968326,131.56679984149957,60.1781106746564,285.84116453115485,15.395148922797338,8.76385403461899,2058.9847749076202,7.018186800716233
70,57418.173970400676,124.54703827115077,76.13821440649696,272.16212465842443,15.721987129814103,8.815633892822705,2077.643551928053,7.165914993950109
71,57401.53471549603,116.58911979637045,85.08589073655718,257.93586569118986,15.261885540632475,8.832542958823591,2107.8134096196754,7.31500584211647
72,57394.71734289405,117.35010377457118,80.42198964905687,254.79812974793367,15.031472710070682,8.718612584114743,2121.81081898013,7.51996534147658
73,57388.3457230564,117.2965789805405,72.29626051750212,247.45602472126387,15.245126650894276,8.536004332788263,2143.436813498184,7.755903923825759
74,57378.343197474744,125.41955682033722,53.896568926435414,257.25991392337784,14.473241661016798,8.477441124356892,2154.5670797808534,7.931435970283231
75,57368.04220494807,126.00527331188616,63.11719309077459,242.4406154868078,14.170991930238277,8.409540878098532,2170.061736015244,8.120880020281367
76,57356.13541449809,123.1145484077135,72.4319980376983,230.52720519493607,13.619378015692014,8.333847132623314,2187.8697282412822,8.336316153367832
77,57340.315128601884,117.35555440002048,86.20877425210149,219.3019175113334,13.317541041359211,8.2876045309916,2207.056536535069,8.525378808643062
78,57324.20187893401,111.75954954175704,94.15188847787537,216.50493549281063,13.445708921001552,8.080280163625527,2223.579918644085,8.644275506246938
79,57313.64542972009,108.36189434779348,82.55315691609164,226.82952068862,12.856252981700326,8.054893595073406,2239.302196908015,8.76509052401988
80,57309.18947052919,111.36629113464788,75.73624662734582,225.9367843272141,12.205002819734931,8.08157218629115,2248.8922981094593,8.960769947523476
81,57299.200728077776,114.34826281524694,69.2580957493,230.74781498222006,12.058263810860945,7.987191064024288,2257.598008328806,9.170070853161816
82,57287.658678847,109.51132090796872,78.16398984199574,228.5192706053544,11.566564032038853,7.807614354089178,2267.7908061981757,9.35019089477247
83,57279.85683576512,112.0056124427213,72.72109864383987,232.1081259242292,11.542507717508624,7.77084136505502,2274.817164313851,9.54624950907758
84,57266.68704564021,104.56275589380915,81.4368866986836,230.04288621061593,11.735165430951055,7.714767653610701,2288.5002519114278,9.688676242092152
85,57260.040037133695,104.58159361927942,82.00040510875095,231.84156503800506,11.516743658270041,7.544695078834135,2292.942393063398,9.901002981175331
86,57248.48160407403,108.67432981271341,75.40775679287248,236.29896494959831,11.573774191259462,7.386853108718436,2302.5030728976735,10.042079854529065
87,57247.782959231066,103.97947475657112,60.136083882564634,245.82629189734234,11.22195299627291,7.279273916555823,2313.897436014614,10.244962986410313
88,57242.65200986733,109.75745785234994,50.73401730892154,248.7991406981393,10.95555490682862,7.283716737434682,2319.7798714867417,10.406666823662775
89,57245.59295055694,102.07248050305118,54.2066478614241,241.28608661714856,11.05879156709862,7.132124120769935,2328.430365010762,10.588989444202246
90,57240.78418966719,98.99800029806839,58.330012959416166,236.75749065768534,11.111356793156672,6.982486310065452,2336.660856046614,10.744042949205541
91,57230.04385621908,102.80803277412193,52.71706072472823,228.4538125247347,11.259247462161976,6.897399131694738,2357.289860344647,10.899166500234386
92,57222.453843310795,103.67544385884274,58.92790411161269,211.56906331740086,11.42593643515711,6.7595881315874005,2374.517569975537,11.039086540477465
93,57222.864737571195,98.73906361414866,69.9531545222152,205.5788409338874,11.821609853180606,6.667178502666649,2373.5524596321648,11.191391051939801
94,57214.508570696285,97.56421076872526,66.25372841674488,205.6784607956069,12.057431689925645,6.682898487903127,2386.304722605167,11.318412221045667
95,57212.9742294095,96.209698607112,69.77749053810173,204.91733734042305,12.203990908683183,6.627856476240404,2386.1713583007986,11.486474100538796
96,57209.306461675355,94.09644810004792,75.10925772277997,206.11707943140811,12.022713111981114,6.611482008367823,2385.4600272640405,11.644966367412172
97,57200.977757805376,96.33074491004245,73.55851797061634,210.52047680258335,11.945323402955587,6.509057146674837,2388.7654173525016,11.76114029065115
98,57199.51423929662,101.771284810747,64.73809952328382,211.0353113586865,11.698288035493063,6.60165893472978,2393.0831925429834,11.926361178855153
99,57199.1358070462,101.92823319810294,49.534810404690305,221.9302049000431,11.437663867587517,6.394472825084906,2397.899119704695,12.108123735006458
100,57192.617612168615,106.09982331665826,52.302007236956634,212.24501803997532,11.10268214854143,6.36686640197475,2407.415084165557,12.219342203119037
101,57190.230575163725,102.85880213991086,48.40611888681562,216.85781339653698,11.17941545006455,6.238927511184201,2412.2193496925884,12.377433440578434
102,57190.004984970976,101.68317087319141,57.31173076209066,205.2790748205766,11.076535369886235,6.168215570577618,2416.352164964228,12.492558349871883
103,57195.04296742019,94.86070888524613,60.789223746153475,197.03322298499327,11.044194526328608,6.1339764271039945,2422.808603011606,12.65553867978
104,57187.09376258285,94.42910422333478,65.5424968524472,198.2690285690309,10.996446941111504,6.047448897438147,2425.193186331004,12.796961284190083
105,57188.95139894338,93.40578077210968,63.02620533771153,200.67947571802688,10.80904509420661,6.020816886180904,2424.5841681428815,12.891544786898201
106,57181.17219507649,90.87967595063243,67.42983939635448,200.48461553712676,10.725842546804431,6.030860205216319,2430.6274030490554,13.018003919719542
107,57178.17885771514,89.1353223648066,73.40557345369763,196.82454495947877,10.224994086250849,6.155447549022986,2433.301572760177,13.142122792831625
108,57164.95651372303,94.975707519792,65.84470008004277,206.921470118366,10.331351253114574,5.964014900859093,2438.1198733021743,13.254804784024712
109,57159.21432980789,98.35884227176648,68.14813936456241,194.0921911304137,10.13424670874838,6.008637942511924,2451.0364005173196,13.375647938194035
110,57155.199177199036,96.99190583917259,71.06608653799647,192.1764475007483,10.321142782445483,5.935793581837511,2455.1543699877757,13.523512252391125
111,57147.326436464704,97.8061789266861,54.63049911032102,207.98528033031448,10.210541064087506,5.853553694269842,2462.949518201483,13.606427889536853
112,57145.79812215699,96.7444257676747,50.81872475348328,211.15247266035533,10.065202521119845,5.804705209755113,2466.264195970469,13.720586641552764
113,57145.872003344695,94.82492730429063,49.74738794456324,209.71505571142865,10.241312670595473,5.786397096868541,2470.3455890861273,13.835762522841485
114,57139.61497255815,92.83317804047255,59.145832561684465,192.91802647835848,10.864902389958134,5.698670981877561,2485.3693788037845,13.923473867124688
115,57134.673099032785,91.21676639307451,58.11505829882085,198.14158718143423,10.388732467711382,5.56846599680467,2488.25857199861,14.006154312164496
116,57127.220681467224,89.50608316282212,63.889343460075274,198.32171486390945,10.096775939746026,5.387992402899402,2491.8466771183175,14.099167266420945
117,57120.79575145971,96.26598660927263,56.29319487147369,200.60428671101036,10.001172455995267,5.400974286595986,2496.7814307878184,14.225638499537908
118,57122.2881082042,90.60340014218613,59.47479568019915,203.3428563626999,10.021759428628974,5.503661337413745,2494.820598230495,14.313256295588886
119,57124.9520032124,89.65240712073226,65.67797183196949,194.88421177010105,9.91696369478296,5.377020130508293,2495.472473264494,14.435384656417126
120,57123.740720257556,86.62522525002662,58.02178829251385,203.45461949490695,10.063277382827675,5.247056491799578,2498.6539937839293,14.561754727846472
121,57129.76400717836,87.07601629448635,55.06451855685898,204.79367750758576,10.452897064647898,5.270960220584202,2493.288484395185,14.657874463704093
122,57126.08164549922,90.39106671947049,51.595152190780176,196.7953724075348,10.258962900072714,5.271787574123443,2505.2015642942624,14.77288409595289
123,57124.9131595737,91.45586437444669,56.911517601894296,187.0240159572129,9.96433039239937,5.352830787930822,2509.8649794822604,14.881737511573789
124,57125.98726949324,95.9980308423393,58.276456300117715,181.9315891185382,9.8147620413418,5.584534088658381,2507.7984412684204,14.977352528747232
125,57120.809797543916,99.23456619128885,51.05295305130833,186.14394874078405,9.683906094762037,5.6600704438509,2512.7221942382757,15.060999377223407
126,57065.44556114719,153.85622469295228,54.592418176341106,176.69507620083974,9.939541645244523,5.5415854175967345,2519.147153600726,15.179986657476759
127,57071.13128023046,128.1008941373259,83.44759526416716,168.97747590582583,10.067848228541019,5.348885759332141,2518.071967732085,15.251600280627354
128,57058.141356477485,131.0557824908904,84.59654260170485,171.20385585194498,9.658745000494559,5.378763232150702,2525.032527736021,15.329974147682014
129,57048.98993321694,129.99643849717972,92.06645591207588,176.52728124059806,9.534976952546081,5.4160608568013195,2522.413731176564,15.452669685663416
130,57038.080115164455,127.71314828415859,99.88272027664716,184.34503661484305,9.374743602870405,5.651891640388572,2519.8149335252956,15.534958429713434
131,57031.083444458025,129.68468493598849,101.21975612780217,183.36846195216432,9.562772639844674,5.600659242027585,2524.247975962723,15.629792219792893
132,57013.71401160867,133.3250068429776,99.37281158074494,195.95418645958262,9.496895893678426,5.481946760692198,2527.3120353364366,15.740653055583358
133,57005.13781009491,129.70025456683913,86.05803547949327,217.52514583013226,9.567651101627833,5.417456294991324,2531.1749652727626,15.81622889761999
134,56993.12133585775,128.16713780818534,82.65698901515663,228.60220180513986,9.458217835700019,5.353154508790407,2537.107228002718,15.931282704931531
135,56980.438362936984,126.88776103544753,83.47786044845118,231.94376238643054,9.77476164252713,5.45094491503177,2546.35760244692,16.06649172657331
136,56966.97723637487,126.86199721067939,93.91285893186318,220.12733017160446,10.243710274322906,5.382130966652134,2560.7057727397705,16.18651086860826
137,56951.90842297866,132.63874333263695,70.9358606721614,242.42144713260208,10.586310889185125,5.510213849968969,2570.1028678328626,16.29368085029448
138,56933.335348966066,129.6193812121294,86.36985250992419,236.33894843408737,10.791666414455372,5.4244689667365815,2582.1258042273344,16.39207680763979
139,56922.613511822405,130.27455396186434,92.39924530705927,224.86771645526272,10.70101982857417,5.366643548327564,2597.702013593325,16.472843021555086
140,56810.80722719558,226.22569143180965,97.27068044605599,220.36145917077158,10.713305966053857,5.25112488028873,2613.232256912164,16.59704347839663
141,56690.40128707748,307.9977319162787,109.35793533699021,236.9167282646405,11.10041077276735,5.230250825072833,2622.7893965652556,16.711698874255486
142,56661.62326787429,281.3677005147612,126.75521556372455,266.4650929783082,11.287554484712627,5.461625692708382,2630.750429178297,16.79455334594076
143,56628.637809236374,264.0718701830418,144.44055485917335,276.7197799983652,11.364755629310569,5.329309072407669,2653.0382430611453,16.90311759291505
144,56594.56742928891,245.86937086412243,148.49485432114292,304.50754019695955,11.55996575396924,5.331412934685812,2673.1660272374857,17.00883903546703
145,56554.32658912594,240.00015717507307,158.83779506093538,313.39467345323635,12.225414796792041,5.2574683134845195,2699.338917886813,17.124423820461995
146,56511.55147253358,230.71936760217935,139.41929706959056,363.0658406974317,12.11211595273422,5.529257592993543,2720.8961298289883,17.211958355248836
147,56479.34670610741,224.81585134739296,152.283370523879,362.0116273123863,12.860098160135871,5.572227098614108,2746.3019298682616,17.313629214666225
148,56437.51438569066,224.4394960555399,161.1256314895091,363.39109624179036,13.781084734654327,5.724911359660897,2777.1208639865513,17.407970074380835
149,56410.20720349131,208.04418940317387,173.13080375294945,366.3262222835689,14.01775821463935,5.73782207892277,2805.5331529352293,17.508287472956336
150,56367.640157198904,214.80346772507102,146.5246438074516,394.8834028974896,13.869710487210842,5.691411244243493,2839.4223467259035,17.67029954646608
151,56337.86469681528,202.04451036504926,152.13847241675688,404.7797469335871,14.514362890360403,5.823112727366606,2865.5438202693176,17.796717215020333
152,56299.50268245202,210.72957056383316,152.79931879154907,388.23509926005914,14.749464960981278,5.912469005159438,2910.62969016218,17.947144436963185
153,56265.81610181109,218.9043855244714,113.4318977851934,418.5298323996133,15.48852281120419,6.284452263187574,2944.0136044647784,18.03664257321135
154,56102.65017685818,342.77941076265483,124.69606141857415,408.939501536056,16.728871794488555,6.548525328055062,2980.082506079608,18.15913159517125
155,55922.74704898267,457.0438598937601,168.53432236014265,396.48353754428365,16.558152763892636,6.777848780695055,3014.2436229310774,18.27527206124074
156,55697.44059171962,593.6393223816606,215.39945907128038,395.515767360512,16.874466140517615,6.863310476876362,3056.649128740574,18.377492055314377
157,55643.01674272074,514.5985522768924,282.9593221940647,415.90751460677984,17.01541586724559,6.755494277588068,3101.9701986280406,18.536297375001027
158,55569.79334705166,448.85791458233143,327.0355980084267,469.66436289610465,17.980717504046748,6.860855978072216,3141.9038203135387,18.662921612182284
159,55471.179460554464,450.3105529281279,324.63846415767944,515.4626528922154,19.025742143156723,7.208012403411607,3194.1514977966062,18.783155070701913
160,55386.95500491487,409.4272321552027,358.82637115807916,532.9346354372295,20.732483852768887,7.255103972521108,3265.69820357253,18.930502883159175
161,55301.897358649105,407.002531702202,328.95777189897177,576.8024618449208,20.970926387496657,7.4357250519871,3338.6053404629038,19.087421948777923
162,55212.59945096256,407.98697725145075,335.20892401117203,590.8968011766802,21.522006917893428,7.564224357249446,3405.7537880631817,19.227365206167498
163,55130.5525161635,419.03050063962854,327.3607837064524,593.987586878994,22.506614471934892,7.923039957543815,3479.9973486613267,19.401147466969466
164,55048.97580233859,423.11964352551166,259.5258498888178,680.1541614401025,22.99393659961907,8.159779792117451,3538.2713298207136,19.559034540872005
165,54968.04004272116,409.5141169246049,265.0449936644594,707.1294100255626,23.879814009980624,8.564559309439744,3598.807713325114,19.77888796603027
166,54899.50481303042,369.5301297214659,268.2693465152072,736.2396625065404,24.788698048982713,8.752151026424848,3673.6883904677807,19.98634662953278
167,54818.68981175963,383.8354607625065,227.86539588221714,766.3885831664151,26.285763677201256,8.984967299517322,3748.530381711877,20.17917368699114
168,54549.390281012806,564.331616008867,277.8106998669154,727.3525209272186,25.847109789526325,9.385872249014046,3826.3870541629917,20.386068960714116
169,54167.00531801204,809.8167562764804,333.691287500365,702.8671886669312,26.04072281848786,9.80416650860916,3931.2393504795577,20.601418490855597
170,53783.10224694102,1006.1248401842165,402.57127712932123,734.3835886574808,26.22775591530568,10.465728717522117,4017.5805550570412,20.779502405835004
171,53345.54928724183,1144.4104673359718,510.2502789388918,842.0546136458831,27.86253013640435,10.829627217611051,4099.485764632226,20.999023739089175
172,53205.16113086569,924.1550365294685,707.5598413101047,884.5997572244855,29.898642028664,11.087061328088623,4217.69219088685,21.287932714567884
173,53027.70298237008,824.1898467604717,740.9630745299855,997.4947323737767,31.55952768411781,11.486209141221261,4346.544070950643,21.501149077622003
174,52816.81873257105,802.0174603095112,621.6800060775881,1205.83620162389,32.251500925309216,11.573358339028173,4489.54139479375,21.722938247779997
175,52628.776480933004,836.1920553485907,585.7370164750399,1227.7312628553186,38.03207425433008,11.650943092234428,4651.373337780041,21.948422149352282
176,52467.808391673956,827.0877736522874,567.8435330591601,1259.705271033759,42.20978658617242,12.106511827488028,4802.514530502625,22.165794552466217
177,52307.980556066395,819.7459864263742,518.2765525293466,1315.209936414966,44.809118014013976,12.928832284090603,4960.0409495922,22.449661560524675
178,52147.664479701394,761.7342367506988,487.6501313940418,1395.5418997424058,49.33811942872921,13.660180113563012,5123.135506880003,22.717038877064642
179,52001.792461720586,753.8905836567918,435.22054239938,1399.4946800850785,50.69316277212503,14.560044886922116,5322.881151901025,22.90896546599675
